Documento;Perplejidad;Burstiness;TTR;MTTR;Hapax_Ratio;Yule_K;MLS;CV_MLS;Flesch_Kincaid;FK_Varianza;Coherencia_Sem;Coherencia_Var;Ratio_Func_Cont;Clasificacion;Probabilidad_Humano
77b84430-a698-4b42-bf2b-adfd0d3536cf;93.25;0.404;0.564;0.784;43.3%;168.24;19.0;0.404;24.8;434.272;0.345;0.027;0.430;HUMANO;85.0%
77bc8c08-bd35-42e3-bc32-69f4dd252bcd;165.39;0.274;0.668;0.840;56.9%;110.77;20.4;0.274;20.1;500.488;0.345;0.021;0.426;HUMANO;50.0%
77bdfa78-9440-42fe-aa54-2e1b1eda1674;126.93;0.238;0.596;0.784;49.2%;142.01;20.3;0.238;17.9;385.030;0.371;0.028;0.465;IA;50.0%
77c16546-886c-439d-a7bf-e219ce964684;100.05;0.344;0.643;0.800;52.8%;162.12;18.3;0.344;13.1;340.693;0.279;0.019;0.412;HUMANO;75.0%
77c2d8a2-7f34-4871-bcfc-602b8f751ec3;142.95;0.477;0.662;0.827;52.0%;94.89;15.4;0.477;11.4;338.675;0.309;0.014;0.379;HUMANO;95.0%
77c85e83-4872-47fc-8cae-b39db443adbc;95.91;0.460;0.685;0.845;58.2%;106.64;14.2;0.460;17.5;1291.761;0.309;0.019;0.362;HUMANO;95.0%
77c922b4-ccf5-408f-ba0e-cec2abe4a1ac;155.73;0.518;0.655;0.785;55.0%;135.00;15.6;0.518;23.5;406.795;0.352;0.033;0.385;HUMANO;80.0%
77cb2d40-c6f8-4c2d-926d-176b50924641;116.48;0.314;0.641;0.815;54.1%;121.49;22.5;0.314;11.8;362.805;0.311;0.035;0.432;HUMANO;75.0%
77cb8644-7aa0-4ecd-a0e7-a3955bc7e2cf;117.11;0.529;0.692;0.867;57.4%;101.51;21.9;0.529;12.0;744.163;0.270;0.022;0.405;HUMANO;95.0%
77cd2501-e982-4cbe-9d82-4c64e68b4356;155.46;0.452;0.679;0.835;57.2%;96.92;16.9;0.452;33.1;430.190;0.278;0.054;0.405;HUMANO;80.0%
77d142c2-ebc9-4114-ac57-dc79d1141566;157.09;0.377;0.638;0.810;52.1%;116.38;17.8;0.377;19.1;732.856;0.355;0.011;0.408;HUMANO;70.0%
77dc014a-c522-43c6-9350-28007f3fe541;69.04;0.654;0.617;0.765;49.8%;156.42;17.3;0.654;26.4;622.095;0.360;0.015;0.405;HUMANO;95.0%
77efbb27-750f-44e9-a22d-eb27aabe3fe8;142.20;0.337;0.692;0.833;58.0%;102.94;19.3;0.337;18.0;449.874;0.298;0.006;0.426;HUMANO;75.0%
77f41995-0203-409c-a6a0-20f19068fe01;130.01;0.350;0.670;0.845;53.7%;100.58;14.7;0.350;22.9;671.599;0.344;0.018;0.362;HUMANO;85.0%
77fbcb81-24af-459a-8bba-4af618670e49;105.37;0.318;0.694;0.827;57.5%;137.50;20.2;0.318;6.1;409.300;0.277;0.030;0.388;HUMANO;75.0%
77fd68f6-8985-4f8c-9d10-bc588f81abff;146.89;0.589;0.743;0.860;63.5%;87.66;21.3;0.589;23.8;918.089;0.147;0.040;0.432;HUMANO;95.0%
7801cf4d-b5ee-4347-ae68-d2e13a9af559;163.51;0.405;0.626;0.820;52.3%;139.27;21.9;0.405;19.2;363.981;0.237;0.021;0.443;HUMANO;80.0%
78038d6e-ae9f-4a84-8617-dbef5b1b086e;109.89;0.412;0.650;0.805;54.3%;134.41;16.9;0.412;15.2;297.505;0.235;0.009;0.402;HUMANO;95.0%
78061610-f288-40a1-8f8d-2f9a3b666697;179.29;0.438;0.720;0.873;61.7%;91.81;19.8;0.438;-1.3;213.513;0.333;0.027;0.342;HUMANO;80.0%
78061638-beb4-4d45-a0c2-d53d71b1dc4d;74.94;0.422;0.547;0.747;43.4%;185.17;17.4;0.422;23.0;727.850;0.328;0.029;0.434;HUMANO;85.0%
7806ae00-bf73-4bab-aa39-5eb6bf6c04f6;75.49;0.451;0.583;0.815;41.2%;162.62;21.2;0.451;15.7;233.359;0.330;0.018;0.417;HUMANO;85.0%
78084875-4e0e-441d-b189-cf444d2835c0;118.88;0.442;0.661;0.840;55.1%;115.63;19.8;0.442;5.5;604.216;0.397;0.024;0.398;HUMANO;95.0%
780ea02f-30f6-44f7-bae3-b3e2f6a2a7f9;102.40;0.364;0.611;0.795;51.9%;196.78;22.1;0.364;13.9;528.623;0.342;0.031;0.452;HUMANO;85.0%
7814f674-8d8f-4fc7-9d6a-e7123ead6d25;85.11;0.312;0.616;0.795;52.5%;182.65;24.3;0.312;13.1;320.015;0.314;0.033;0.452;HUMANO;75.0%
781b01ae-fb2c-48b1-9302-c62633d66839;151.72;0.496;0.657;0.760;56.2%;177.86;21.4;0.496;29.3;665.747;0.279;0.034;0.444;HUMANO;80.0%
781cdc6e-1e24-46e2-8b50-1a782c24da2a;94.38;0.265;0.575;0.795;42.1%;177.74;24.7;0.265;12.2;284.794;0.338;0.019;0.458;IA;55.0%
781d2ca0-e1bc-4eaf-8ff3-9717e0274266;158.17;0.354;0.670;0.835;53.5%;91.87;18.5;0.354;11.8;916.172;0.302;0.015;0.400;HUMANO;70.0%
781e6226-4a10-4bfc-9beb-9873b8f1e894;184.51;0.315;0.673;0.780;57.1%;126.13;18.9;0.315;10.0;148.139;0.333;0.007;0.423;HUMANO;60.0%
781f5456-5cc0-4a5e-bfea-7c016e19b37a;132.90;0.278;0.638;0.805;53.5%;141.51;19.5;0.278;16.6;399.552;0.265;0.034;0.451;HUMANO;65.0%
78217ff8-c122-4c4c-8459-65bbfd608c2e;147.00;0.347;0.683;0.800;56.7%;118.23;18.4;0.347;19.4;255.023;0.340;0.032;0.421;HUMANO;75.0%
7827910e-8df4-4fb5-8d95-b8881f2d23eb;79.68;0.260;0.587;0.767;48.6%;194.75;30.5;0.260;15.5;130.162;0.448;0.009;0.508;HUMANO;55.0%
7827a5a0-cf31-46cc-9ba7-e6175e78a0fa;96.99;0.268;0.703;0.847;58.7%;119.88;19.9;0.268;20.7;446.607;0.382;0.011;0.394;HUMANO;65.0%
782e6ff8-0f1d-47ac-b685-6d23a84f5a6f;77.65;0.359;0.633;0.767;49.4%;158.64;20.1;0.359;14.4;687.070;0.170;0.026;0.433;HUMANO;85.0%
783464a9-f7b9-4b31-80b0-3e14a939cbaf;98.31;0.386;0.640;0.747;48.9%;193.09;20.9;0.386;29.0;247.076;0.343;0.046;0.403;HUMANO;85.0%
783f103f-41ff-4e34-a3de-24b20fd5a0bf;137.03;0.405;0.684;0.860;55.7%;109.26;21.4;0.405;13.1;314.371;0.375;0.019;0.382;HUMANO;95.0%
784183db-0adb-4872-93e1-06aac4e419e5;101.64;0.276;0.638;0.795;52.3%;154.03;15.9;0.276;18.1;759.185;0.311;0.029;0.399;HUMANO;65.0%
78456c88-77f6-4d32-aba0-59ad02734dce;177.91;0.419;0.694;0.840;59.4%;125.26;22.0;0.419;9.2;546.810;0.387;0.007;0.376;HUMANO;80.0%
7847e2ac-b18b-4021-90e0-f82244c54f7a;113.34;0.484;0.629;0.800;53.4%;144.44;18.6;0.484;32.4;990.544;0.320;0.010;0.422;HUMANO;95.0%
784b99fb-987f-43d7-bd2c-ba11e5dbfd5d;110.45;0.461;0.634;0.747;50.0%;216.39;15.4;0.461;17.5;464.260;0.294;0.025;0.409;HUMANO;95.0%
784d1528-e21f-4fec-9489-c018161b1225;105.75;0.418;0.631;0.820;51.1%;117.33;23.1;0.418;13.7;485.913;0.327;0.016;0.409;HUMANO;95.0%
7852f343-bf43-4592-9797-5236d47e6daa;129.76;0.440;0.699;0.850;59.4%;85.81;17.1;0.440;11.8;510.997;0.365;0.015;0.321;HUMANO;95.0%
785642f2-ebd2-4eb0-a422-a26e9ec125d3;166.27;0.329;0.633;0.825;51.1%;122.04;19.2;0.329;16.3;647.246;0.337;0.010;0.424;HUMANO;60.0%
7859d236-7f74-40cb-bd8b-34603a20929d;85.36;0.187;0.622;0.800;48.1%;134.78;19.8;0.187;7.0;1419.825;0.315;0.013;0.436;HUMANO;60.0%
785b2fd3-4fb6-4611-b535-d62ac1605f3f;126.21;0.382;0.649;0.790;50.7%;144.27;18.6;0.382;8.3;201.779;0.247;0.020;0.439;HUMANO;85.0%
785dd3b8-d791-46bf-a7fc-0e11cc6c3cc0;101.89;0.389;0.576;0.765;44.2%;171.17;22.1;0.389;18.3;378.595;0.386;0.011;0.456;HUMANO;75.0%
7860d27e-e087-408b-91c9-7708e9147c28;147.92;0.395;0.698;0.855;57.9%;86.19;20.1;0.395;12.6;218.158;0.321;0.019;0.391;HUMANO;85.0%
78675414-e309-495d-bd0f-cd1769e00f41;118.62;0.321;0.685;0.835;57.5%;120.00;17.2;0.321;23.1;671.200;0.328;0.014;0.385;HUMANO;75.0%
787d68a7-6804-4eb0-8b78-9b8c9aa84bc0;125.85;0.343;0.625;0.780;51.9%;130.82;15.1;0.343;25.1;973.788;0.405;0.030;0.442;HUMANO;75.0%
78897884-cac3-4f26-9cf4-8ceadf0acbdd;130.14;0.425;0.624;0.795;51.5%;169.13;16.0;0.425;26.6;233.150;0.283;0.025;0.405;HUMANO;95.0%
788d3f6f-ab7d-4228-8fb6-de9d4f1135f0;122.85;0.419;0.655;0.820;55.2%;127.24;13.6;0.419;18.6;606.089;0.383;0.022;0.357;HUMANO;95.0%
788de809-97e3-47fa-bc71-4e0e2e8547d1;153.36;0.489;0.637;0.793;53.3%;178.12;15.5;0.489;33.7;409.558;0.275;0.029;0.456;HUMANO;80.0%
7897797b-4ab0-46da-90ff-a3f722b12dcb;164.87;0.394;0.635;0.805;51.5%;118.50;18.3;0.394;23.6;399.138;0.226;0.017;0.435;HUMANO;70.0%
789c9b3d-6c99-4e33-8653-2807d300d0f4;125.82;0.307;0.667;0.800;57.4%;145.12;23.2;0.307;5.7;422.624;0.410;0.023;0.459;HUMANO;75.0%
789d3d94-0b48-4b75-bb15-8ca77fbd8d14;71.32;0.316;0.621;0.840;47.3%;133.53;20.9;0.316;26.6;584.231;0.436;0.040;0.406;HUMANO;75.0%
789e646d-b020-4a30-840b-8a4f32a4a4b2;98.96;0.367;0.639;0.810;52.2%;174.18;25.8;0.367;24.6;256.971;0.297;0.027;0.449;HUMANO;85.0%
78aaba50-37e2-4876-84b0-b634f4e06292;193.96;0.447;0.658;0.835;55.7%;133.02;20.5;0.447;25.8;419.575;0.340;0.020;0.406;HUMANO;80.0%
78aea8dd-a782-440a-8f06-3ce109e360ac;70.29;0.314;0.667;0.773;56.2%;154.70;20.4;0.314;24.2;551.661;0.284;0.032;0.451;HUMANO;75.0%
78b32806-5105-4c74-89c7-c7aa0bb0bfd4;116.43;0.357;0.639;0.824;54.4%;121.25;18.8;0.357;24.2;533.503;0.318;0.026;0.432;HUMANO;85.0%
78b68dc1-b160-45e6-893d-5ca9cf2d64a0;69.95;0.460;0.718;0.833;59.2%;90.50;19.6;0.460;10.1;677.631;0.269;0.066;0.339;HUMANO;95.0%
78b75c68-232b-4e50-b95b-b3a708a794e2;81.44;0.291;0.702;0.845;61.0%;90.42;19.3;0.291;13.5;1416.068;0.411;0.051;0.395;HUMANO;65.0%
78bc14fb-e94d-4b81-ab6a-eabdfbcdae0e;89.86;0.650;0.590;0.788;49.0%;146.85;18.2;0.650;16.0;740.239;0.298;0.023;0.462;HUMANO;85.0%
78bf1e18-692a-47fc-adbc-495e16e96380;57.60;0.519;0.554;0.745;43.7%;241.05;18.8;0.519;20.9;393.859;0.386;0.053;0.473;HUMANO;85.0%
78c3a640-b4b9-4d35-bc4f-864c20970f65;130.22;0.428;0.597;0.792;47.0%;182.47;19.8;0.428;25.2;700.913;0.326;0.018;0.451;HUMANO;85.0%
78c45517-4569-45a1-8d43-e068bf4bf666;64.35;0.410;0.759;0.850;67.2%;99.10;23.0;0.410;11.2;63.206;0.281;0.004;0.387;HUMANO;95.0%
78c7ebd7-2748-4eec-a960-73aab5268305;97.78;0.596;0.689;0.820;56.3%;93.94;21.4;0.596;11.9;671.369;0.445;0.025;0.419;HUMANO;95.0%
78c81770-567a-4551-b005-208c85808f2a;100.52;0.343;0.681;0.820;56.6%;113.95;23.9;0.343;12.9;270.636;0.300;0.039;0.428;HUMANO;75.0%
78c8f7d4-56cd-457a-a8c2-bbffacc3a3d4;76.98;0.228;0.635;0.800;51.8%;160.27;18.5;0.228;17.7;229.176;0.360;0.015;0.431;HUMANO;60.0%
78ca7164-8562-44c7-bf9f-3905f1dd36d1;92.00;0.466;0.604;0.747;48.5%;172.26;19.3;0.466;19.0;828.241;0.343;0.008;0.450;HUMANO;95.0%
78cfb308-efbd-4c8e-886a-c5f823dd11cd;208.49;0.270;0.686;0.807;59.5%;134.40;20.8;0.270;13.8;328.083;0.352;0.022;0.411;HUMANO;40.0%
78dadf4e-28c7-4770-9341-121d997c6c0b;115.46;0.748;0.593;0.740;45.7%;134.34;14.4;0.748;34.1;276.677;0.292;0.061;0.442;HUMANO;85.0%
78e01b60-871b-443e-b089-8711f2999e0d;106.09;0.383;0.702;0.813;59.7%;104.71;16.1;0.383;10.4;441.870;0.254;0.017;0.403;HUMANO;85.0%
78e2ac0f-5926-4d31-8f14-d83cdd3219ba;116.56;0.471;0.689;0.855;56.5%;92.03;14.3;0.471;16.5;836.064;0.324;0.024;0.378;HUMANO;95.0%
78ee26b1-dc75-45c7-b3a0-914fb5fd76f0;102.44;0.340;0.637;0.825;53.0%;135.42;18.2;0.340;22.7;330.355;0.324;0.020;0.419;HUMANO;75.0%
78eef18f-70e5-4996-aaab-e25f88cdb1ce;90.09;0.299;0.674;0.825;56.6%;119.57;22.4;0.299;10.4;504.630;0.356;0.019;0.416;HUMANO;65.0%
78ef06c0-d166-41a7-8188-25984778d7e2;141.39;0.466;0.646;0.805;54.3%;152.02;19.2;0.466;10.1;494.863;0.338;0.036;0.426;HUMANO;95.0%
78f5c109-3ae1-4bb7-bb2c-ee197d50d61b;153.49;0.298;0.656;0.820;54.4%;120.97;16.4;0.298;12.8;769.983;0.305;0.006;0.441;HUMANO;50.0%
78fe5abc-2b1e-4ff6-8252-d7ba513a247d;75.03;0.374;0.593;0.804;48.8%;153.95;21.4;0.374;20.7;261.125;0.312;0.023;0.428;HUMANO;75.0%
78fe70d4-bb78-4605-9b11-1c6259291b84;114.17;0.522;0.576;0.800;45.1%;149.38;18.8;0.522;23.9;425.557;0.346;0.019;0.424;HUMANO;85.0%
7908df56-ed2a-496c-8ba0-98f55adb797b;140.26;0.439;0.675;0.835;56.8%;121.12;16.3;0.439;13.9;1260.579;0.296;0.025;0.403;HUMANO;95.0%
790c35ae-b7e8-423e-81b3-2d2193306e68;56.88;0.293;0.656;0.832;54.4%;100.80;20.9;0.293;-0.2;444.957;0.394;0.020;0.396;HUMANO;65.0%
790e1768-491f-458d-8b8a-c9757dabe8e6;91.66;0.221;0.667;0.790;53.6%;119.72;23.3;0.221;9.7;255.292;0.471;0.036;0.435;HUMANO;60.0%
790e4347-5cf9-4c7b-a451-07431e76220e;176.00;0.391;0.693;0.855;58.9%;100.48;17.4;0.391;19.8;529.743;0.346;0.013;0.371;HUMANO;70.0%
7917baa3-8019-43a7-8d31-b244ae231178;71.27;0.435;0.558;0.764;43.5%;160.21;22.8;0.435;19.0;996.607;0.388;0.025;0.432;HUMANO;85.0%
791af155-3b6a-4f03-8341-611c5dd1fb06;85.25;0.260;0.692;0.835;61.2%;104.81;18.2;0.260;6.8;467.055;0.273;0.012;0.421;HUMANO;65.0%
791b811f-4079-4817-9e9d-d815da114b17;88.21;0.365;0.632;0.820;50.0%;137.31;17.3;0.365;9.6;472.170;0.398;0.012;0.391;HUMANO;85.0%
791b9a73-0add-4ab3-ba2e-64a2b6019e4e;70.28;0.305;0.584;0.770;45.2%;190.57;22.4;0.305;8.3;504.613;0.349;0.044;0.443;HUMANO;65.0%
792893a9-a172-429a-88c9-608e7e09134d;93.49;0.474;0.624;0.800;52.2%;160.55;18.7;0.474;22.5;521.009;0.309;0.029;0.443;HUMANO;95.0%
792cca46-e47e-4708-9fb9-bed98358d3b7;79.93;0.215;0.643;0.800;52.7%;136.32;22.6;0.215;17.8;421.665;0.366;0.016;0.415;HUMANO;60.0%
79331998-565a-4f22-abed-1d04c0b17eae;174.05;0.364;0.633;0.820;53.1%;160.22;16.1;0.364;26.2;398.159;0.204;0.026;0.418;HUMANO;70.0%
793b0171-8858-440c-a62e-c33759558652;82.91;0.535;0.599;0.785;49.4%;184.24;20.9;0.535;21.5;240.631;0.260;0.030;0.470;HUMANO;85.0%
793c134c-7ab5-4909-bc21-c6a4124033bd;89.41;0.438;0.696;0.860;59.1%;115.59;21.5;0.438;18.3;464.015;0.230;0.020;0.415;HUMANO;95.0%
794820d1-52f4-434e-baf7-2338486706a7;105.14;0.319;0.636;0.775;51.4%;134.07;19.9;0.319;2.7;639.443;0.393;0.019;0.388;HUMANO;75.0%
794a734e-4db4-4453-be98-6300f473703a;147.04;0.415;0.641;0.810;53.6%;135.07;16.4;0.415;21.4;439.441;0.412;0.014;0.411;HUMANO;95.0%
794f9293-ef76-4b4f-948d-c00086d79d84;184.62;0.385;0.674;0.840;55.6%;101.54;20.1;0.385;3.7;585.578;0.356;0.027;0.368;HUMANO;70.0%
794fa835-20d7-4ad2-8ed1-36b4ee5fb438;100.73;0.286;0.559;0.784;42.5%;157.37;17.7;0.286;31.7;337.594;0.312;0.010;0.460;IA;55.0%
79518920-2f30-45bf-9ed8-5973a563677b;65.04;0.371;0.559;0.767;46.1%;195.86;17.3;0.371;31.0;186.054;0.302;0.012;0.464;HUMANO;75.0%
79564c84-da32-45f0-9bb9-b1c13134eb12;123.55;0.334;0.594;0.770;46.7%;161.25;19.1;0.334;20.3;420.254;0.348;0.024;0.451;IA;65.0%
796cee4b-58d9-4844-adac-8dcf9539268b;131.72;0.190;0.677;0.840;56.4%;99.93;24.6;0.190;14.6;500.614;0.395;0.024;0.400;HUMANO;60.0%
796e630d-2ab1-4e43-8545-7b9e6ac6d212;61.71;0.377;0.596;0.804;49.5%;161.53;17.0;0.377;28.1;377.853;0.293;0.026;0.442;HUMANO;75.0%
79700e14-76d1-4d98-9530-d728778604cf;131.87;0.589;0.671;0.760;56.5%;177.46;14.8;0.589;21.1;448.303;0.281;0.007;0.416;HUMANO;95.0%
7973e93f-b5e0-486d-bd5c-2f7361b0b09b;91.28;0.575;0.649;0.800;54.6%;163.71;16.0;0.575;27.1;1039.969;0.290;0.039;0.449;HUMANO;95.0%
797446ca-99d2-4313-9110-723c5df110d8;58.71;0.649;0.579;0.727;42.1%;219.39;21.2;0.649;13.4;1546.283;0.296;0.006;0.442;HUMANO;85.0%
7976aab7-b592-4c82-bf66-145aa4dfca85;133.29;0.426;0.609;0.800;49.8%;159.52;19.6;0.426;29.4;678.946;0.222;0.020;0.442;HUMANO;95.0%
7976c07d-35f3-4ea9-b543-2e911feb927b;87.65;0.450;0.635;0.800;53.5%;124.74;22.0;0.450;23.0;303.172;0.342;0.009;0.426;HUMANO;95.0%
797a8da0-5960-4970-bb0a-cdf8d17eaa4f;66.01;0.575;0.581;0.775;43.8%;183.48;22.1;0.575;22.6;326.733;0.372;0.025;0.415;HUMANO;85.0%
798523a4-7ab3-405b-899a-58f39289c907;95.66;0.466;0.613;0.812;49.8%;154.95;21.0;0.466;18.8;493.643;0.250;0.060;0.432;HUMANO;95.0%
798a9ed9-9591-488f-8ccd-a1fb437bc102;150.62;0.143;0.741;0.870;64.7%;99.37;17.5;0.143;8.4;404.250;0.315;0.006;0.396;IA;45.0%
798f067c-563e-44d2-868b-0421c513f923;242.21;0.538;0.745;0.850;61.3%;72.46;15.2;0.538;9.8;590.718;0.327;0.017;0.387;HUMANO;70.0%
798fe161-afaa-4e9c-bbed-28bf725f6561;74.24;0.461;0.626;0.820;51.2%;132.53;20.9;0.461;28.2;621.988;0.338;0.042;0.419;HUMANO;95.0%
7990c309-e285-48b9-81c5-c4a24a4b1868;90.21;0.274;0.646;0.825;52.1%;131.60;20.6;0.274;16.0;367.727;0.328;0.019;0.367;HUMANO;65.0%
79927919-e4e9-4336-8112-acfa9babb956;106.26;0.344;0.587;0.787;46.9%;191.63;16.7;0.344;29.4;772.142;0.378;0.019;0.453;IA;65.0%
799796bd-6a85-4ff8-abb6-0724f2164621;185.99;0.452;0.662;0.825;57.0%;115.80;16.4;0.452;14.4;460.823;0.267;0.013;0.395;HUMANO;80.0%
799b86f3-3fb7-40df-a701-9e8ae9169abd;75.22;0.360;0.733;0.820;62.6%;120.04;21.8;0.360;5.7;549.578;0.358;0.037;0.412;HUMANO;85.0%
79a43417-0744-42fa-b28f-6a993f737462;103.64;0.180;0.593;0.803;46.6%;140.04;18.2;0.180;3.7;430.820;0.359;0.020;0.394;IA;50.0%
79a6090f-3157-43d6-99da-6bde3d5df1b3;186.84;0.210;0.684;0.873;54.2%;88.74;17.8;0.210;24.3;361.297;0.344;0.030;0.367;IA;45.0%
79a93c70-1e4d-487b-a717-5463d2d2daa5;128.04;0.284;0.629;0.796;52.7%;140.90;21.1;0.284;18.8;201.360;0.361;0.016;0.413;HUMANO;65.0%
79a9610a-b4e2-47cd-b7a2-1f3f99c8a002;83.15;0.549;0.655;0.807;52.1%;149.86;21.0;0.549;21.7;561.870;0.265;0.021;0.436;HUMANO;95.0%
79bdaa2a-5e33-47fb-ab63-1617e5125a2e;97.29;0.394;0.702;0.840;57.1%;99.53;18.1;0.394;12.5;321.162;0.266;0.029;0.422;HUMANO;85.0%
79bffd23-7053-43a5-b338-5d1607f8a911;139.30;0.376;0.648;0.800;57.3%;169.69;15.8;0.376;27.8;392.701;0.257;0.014;0.417;HUMANO;85.0%
79c0775a-b641-4ca4-a8d5-75388872bd91;87.38;0.402;0.699;0.807;60.1%;121.83;16.7;0.402;11.0;343.419;0.306;0.038;0.421;HUMANO;95.0%
79cafa59-8c0d-4d54-b1ef-896bca168c7c;58.20;0.476;0.596;0.796;47.8%;133.49;18.4;0.476;12.7;961.915;0.385;0.036;0.412;HUMANO;85.0%
79cc0364-df9a-45d6-9a6e-204c1e4c151e;147.09;0.453;0.686;0.847;57.8%;103.43;23.2;0.453;14.4;179.860;0.332;0.006;0.422;HUMANO;95.0%
79d7bc53-bdc6-45fb-b422-37ad5e1bf5d4;53.99;0.526;0.627;0.808;52.4%;131.33;15.2;0.526;17.3;962.888;0.324;0.045;0.409;HUMANO;95.0%
79dea1b6-1ba9-4f31-9185-0dce2f6b2f7b;73.43;0.279;0.649;0.795;55.5%;156.78;19.7;0.279;25.8;481.164;0.239;0.043;0.427;HUMANO;65.0%
79e1d634-59f7-42f2-a0db-8fb039b4f58f;56.58;0.291;0.625;0.800;51.6%;152.99;21.7;0.291;10.9;636.663;0.396;0.018;0.448;HUMANO;65.0%
79ed76a0-a811-46d3-b9f9-7fd4434ee1de;152.45;0.452;0.709;0.880;57.5%;78.65;16.9;0.452;6.8;830.619;0.315;0.025;0.369;HUMANO;80.0%
79ef6ec9-a7c8-448e-9302-77ee0c96a3ff;84.86;0.419;0.577;0.770;44.9%;172.72;18.1;0.419;20.2;1455.032;0.325;0.026;0.458;HUMANO;85.0%
79f20098-fbf1-4380-b9e1-c4523909896e;126.55;0.365;0.597;0.817;48.6%;139.02;17.0;0.365;23.3;949.050;0.407;0.009;0.419;HUMANO;75.0%
79f272b6-a67c-444c-b9c5-b79c1045c7ed;93.77;0.202;0.663;0.805;56.9%;135.28;25.5;0.202;-2.3;204.588;0.381;0.034;0.386;HUMANO;60.0%
79f343f1-b067-4523-8547-180e3cc34264;148.39;0.539;0.736;0.827;63.5%;123.72;13.1;0.539;29.3;364.322;0.306;0.034;0.365;HUMANO;95.0%
79f3c619-1373-46e6-bfd5-fb945270a4d5;86.39;0.459;0.618;0.784;51.2%;132.37;19.9;0.459;17.9;366.164;0.244;0.009;0.453;HUMANO;95.0%
79f40e0c-1131-4489-baa7-f99dd2cff4ff;104.09;0.232;0.678;0.875;57.1%;96.15;16.9;0.232;10.9;332.513;0.289;0.036;0.369;HUMANO;60.0%
79f5eead-fe2c-47d5-a4e4-6dd513dc286b;115.03;0.267;0.668;0.845;56.7%;131.67;22.1;0.267;11.8;164.989;0.352;0.019;0.382;HUMANO;65.0%
79f73b44-4bde-45c3-84c6-352300307b6a;100.23;0.629;0.715;0.820;59.3%;122.94;13.8;0.629;20.2;440.719;0.167;0.039;0.431;HUMANO;95.0%
7a00fd75-1163-4828-a80b-761feed4db74;149.01;0.403;0.680;0.830;58.4%;134.69;17.2;0.403;24.8;401.003;0.263;0.024;0.438;HUMANO;95.0%
7a01aae6-ca80-4fd6-bb82-b276e1540b89;72.64;0.490;0.627;0.816;51.3%;126.36;18.9;0.490;17.8;952.454;0.261;0.034;0.414;HUMANO;95.0%
7a07afd5-322e-4c3f-ad0a-9205591ca0ef;154.55;0.355;0.616;0.820;50.5%;153.39;20.3;0.355;25.1;454.112;0.270;0.021;0.419;HUMANO;70.0%
7a08bdf2-3c65-462d-af58-bdf9f69e4757;125.41;0.424;0.656;0.805;56.0%;135.53;17.8;0.424;22.4;906.047;0.301;0.043;0.397;HUMANO;95.0%
7a181d73-e0e0-4b48-a378-397bcfb180e1;101.68;0.536;0.778;0.810;68.3%;98.26;14.4;0.536;36.1;351.194;0.239;0.016;0.349;HUMANO;95.0%
7a1eb208-8912-45e1-b5fd-c48effc52f84;114.22;0.500;0.619;0.787;53.1%;162.61;16.4;0.500;28.3;438.919;0.304;0.021;0.454;HUMANO;95.0%
7a1f5bf6-9e37-461d-9ecc-06ca7f168822;104.01;0.256;0.655;0.813;52.8%;114.92;25.2;0.256;7.7;231.307;0.420;0.020;0.401;HUMANO;65.0%
7a21cbea-fa4e-44c7-a240-7ced5567cb9d;146.97;0.449;0.592;0.820;45.9%;123.13;13.2;0.449;26.6;423.398;0.307;0.030;0.404;HUMANO;85.0%
7a266628-6ab6-4d2e-8619-b4282b0ca1d9;105.81;0.325;0.602;0.820;45.1%;143.71;17.9;0.325;20.7;1091.721;0.315;0.025;0.420;HUMANO;75.0%
7a2b00ff-2c4f-49f5-b30b-d8f2e0492c5f;119.79;0.486;0.619;0.780;47.6%;122.06;19.3;0.486;23.9;510.476;0.294;0.024;0.444;HUMANO;95.0%
7a2baa31-9902-4960-aa96-bd5f04d7b15a;125.19;0.277;0.670;0.830;56.7%;133.95;18.7;0.277;13.2;336.174;0.343;0.018;0.404;HUMANO;65.0%
7a31310d-ec6e-42ff-b77f-1d3d19d25280;167.28;0.364;0.667;0.840;56.6%;137.23;20.1;0.364;12.8;125.332;0.285;0.013;0.389;HUMANO;70.0%
7a360f1a-69f4-4748-b508-5b52cf0ba6a7;133.35;0.481;0.728;0.840;62.3%;106.69;14.9;0.481;22.5;305.873;0.254;0.037;0.407;HUMANO;95.0%
7a38463c-a511-4f64-883f-bd0dd7332e70;168.45;0.509;0.623;0.813;53.0%;149.65;20.1;0.509;17.6;569.852;0.270;0.044;0.414;HUMANO;80.0%
7a3ec90b-b642-45d6-88a0-983271ae260d;86.05;0.459;0.618;0.760;49.5%;165.34;14.7;0.459;21.8;1426.873;0.329;0.024;0.430;HUMANO;95.0%
7a418deb-2157-4208-8d6f-2505554753b0;92.65;0.497;0.608;0.790;47.5%;163.40;16.0;0.497;26.6;1455.171;0.327;0.033;0.441;HUMANO;95.0%
7a474042-aaad-443c-b739-c84ff4bbc465;129.43;0.329;0.660;0.805;56.5%;160.50;17.3;0.329;32.8;328.335;0.221;0.027;0.390;HUMANO;75.0%
7a4a25ec-d860-4866-b1cc-3f3ba22c14d5;162.93;0.220;0.659;0.827;55.5%;124.98;20.6;0.220;14.0;245.177;0.297;0.003;0.440;IA;45.0%
